PSA_ID,Domain,Sub_Category,English,Kiswahili,Source,Date,Metadata,Ekegusii,Dholuo,Somali,Origin_File,Original_Language,Original_Text,Source_Name,Source_URL,Region,Org_Type,PSA_Score,Content_Hash,Retrieved_At
PSA-f8dc309ea9d9,governance,,"In the case an OGP Local member wants to make a change to an existing commitment, this must be communicated to the OGP Local Team.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"In the case an OGP Local member wants to make a change to an existing commitment, this must be communicated to the OGP Local Team.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,83736f13081cc31675617611edf6df07,2026-07-12T18:34:21.953208
PSA-d05cd839a724,governance,,Both the Local Open Government Strategic Vision and each individual commitment must be co-created with the active engagement of citizens and civil society.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Both the Local Open Government Strategic Vision and each individual commitment must be co-created with the active engagement of citizens and civil society.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,f56b153cf488bc096cf34ac9f7ded16d,2026-07-12T18:34:21.956442
PSA-d5d922153b74,governance,,"In order to promote a high level of public influence during development and implementation of the action plan, governments must have a space or structure for iterative dialogue and co-creation.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"In order to promote a high level of public influence during development and implementation of the action plan, governments must have a space or structure for iterative dialogue and co-creation.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,a0b6e685223533333b105e318139232c,2026-07-12T18:34:21.959434
PSA-9c4c5bbfe1e6,governance,,"In order to ensure that the required level of participation is achieved, the following minimum requirements All OGP participating countries are expected to adhere to the Participation and Co-Creation Standards.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"In order to ensure that the required level of participation is achieved, the following minimum requirements All OGP participating countries are expected to adhere to the Participation and Co-Creation Standards.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,c14a450e15b78c0aed1b09ec3e02a8de,2026-07-12T18:34:21.962205
PSA-deb9694bac61,governance,,"Throughout its ten years of experience, OGP has identified the following best practices to ensure adequate engagement of civil society, citizens and other stakeholders throughout the OGP process.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Throughout its ten years of experience, OGP has identified the following best practices to ensure adequate engagement of civil society, citizens and other stakeholders throughout the OGP process.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,fe768fa84a4d06f7ee99d533f0e8d149,2026-07-12T18:34:21.964063
PSA-003ce51a22dc,governance,,"Accordingly, it is recommended that the government, with support from the non-governmental stakeholders, adopt the following practices throughout the action plan cycle: These practices reflect the often difficult realities of making open government reforms work.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Accordingly, it is recommended that the government, with support from the non-governmental stakeholders, adopt the following practices throughout the action plan cycle: These practices reflect the often difficult realities of making open government reforms work.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,7476fbb8ac83fc9ca1af4e40b6aa311e,2026-07-12T18:34:21.966085
PSA-7b9a7f90a3c3,governance,,For example jurisdictions may want to form a coalition to: Coalitions must follow these additional guidelines: The governance of the coalition must be defined by the coalition partners themselves.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,For example jurisdictions may want to form a coalition to: Coalitions must follow these additional guidelines: The governance of the coalition must be defined by the coalition partners themselves.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.7,b385adcfb8cb04e9180cb7e7277626c5,2026-07-12T18:34:21.968552
PSA-722471f64927,governance,,The mechanism must be endorsed by the local non-governmental stakeholders taking part in the OGP process.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The mechanism must be endorsed by the local non-governmental stakeholders taking part in the OGP process.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,cbc657241136eac2d9566f6eaee4ca6a,2026-07-12T18:34:21.972602
PSA-712b3fc41856,governance,,"To minimize the burden on OGP Local members, the selected monitoring body must file reports electronically on an online platform provided by OGP Local.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"To minimize the burden on OGP Local members, the selected monitoring body must file reports electronically on an online platform provided by OGP Local.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,dc3485a71aa568e646d857c116624d5a,2026-07-12T18:34:21.975044
PSA-429a4f8b1e2d,governance,,"Following IRM practice, the monitoring body must invite both government and non-government actors to provide comments during the monitoring process in order to ensure that views and contributions from stakeholders are considered.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Following IRM practice, the monitoring body must invite both government and non-government actors to provide comments during the monitoring process in order to ensure that views and contributions from stakeholders are considered.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,d7089db8ecd0254143c666ece1d1b846,2026-07-12T18:34:21.977526
PSA-442cacf780f3,governance,,The burden of proof falls on the OGP Local member to provide evidence for any claims of activities carried out. ( See Annex 5 for greater detail of what constitutes evidence for OGP purposes.) The OGP Local member will ensure resources are available to the monitoring body to carry out its mandate.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The burden of proof falls on the OGP Local member to provide evidence for any claims of activities carried out. ( See Annex 5 for greater detail of what constitutes evidence for OGP purposes.) The OGP Local member will ensure resources are available to the monitoring body to carry out its mandate.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,5bb31a8e73e48e3fd9372716b1c8440f,2026-07-12T18:34:21.980501
PSA-59b0a0dcfd7f,governance,,This assessment must be finalized within two months of the submission of the action plan.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,This assessment must be finalized within two months of the submission of the action plan.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,5ff17493069dd2d6cefe330affcafefc,2026-07-12T18:34:21.982088
PSA-5ddc8fd5383c,governance,,This short evaluation of the outcomes of the commitment must be submitted on an online platform.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,This short evaluation of the outcomes of the commitment must be submitted on an online platform.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,3f9d158f6dac79b4a8cb131eaece6588,2026-07-12T18:34:21.983725
PSA-bfaf58accf66,governance,,The End-of-Commitment Assessment must be submitted one (1) month after the implementation of a commitment.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The End-of-Commitment Assessment must be submitted one (1) month after the implementation of a commitment.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,c1cbaa58dff8373a12bded13694fc61b,2026-07-12T18:34:21.985410
PSA-5b3b66ffa475,governance,,The report will analyze the information within the Inception and End-of-Commitment Assessments.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The report will analyze the information within the Inception and End-of-Commitment Assessments.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,a1d9f660f3a72a7fb89037475dd35ed7,2026-07-12T18:34:21.989305
PSA-3664693e77d5,governance,,The Final Learning Exercise must capture the successes and areas of improvement of the action plan as a whole – from co-creation to final implementation.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The Final Learning Exercise must capture the successes and areas of improvement of the action plan as a whole – from co-creation to final implementation.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,4fa86d7677fafafd27b2c164e1958d5d,2026-07-12T18:34:21.992058
PSA-f3fb20594a83,governance,,The Final Learning Exercise and a report summarizing the lessons from the exercise and steps forward must be carried out and submitted online two (2) months after the end of the action plan.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The Final Learning Exercise and a report summarizing the lessons from the exercise and steps forward must be carried out and submitted online two (2) months after the end of the action plan.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,b0570a3881bf57bffd40ddd1a7178567,2026-07-12T18:34:21.994454
PSA-a3c9a2d863e0,governance,,"Figure 1. – Monitoring and Reporting Instances Figure 2 – Local Action Plan Cycle and Calendar (Three-year action plan example) During an action plan period, participating governments must be working on developing an action plan or co-creating and implementing commitments, otherwise they will be considered inactive .",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Figure 1. – Monitoring and Reporting Instances Figure 2 – Local Action Plan Cycle and Calendar (Three-year action plan example) During an action plan period, participating governments must be working on developing an action plan or co-creating and implementing commitments, otherwise they will be considered inactive .",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,221252e02a7c326e650a98793690d586,2026-07-12T18:34:21.997281
PSA-ce7480bf0dd6,governance,,It is highly recommended that the local government discusses with the non-governmental stakeholders and with an OGP Local Team representative in cases of voluntary inactivity.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,It is highly recommended that the local government discusses with the non-governmental stakeholders and with an OGP Local Team representative in cases of voluntary inactivity.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,23f224153a8ebc0c36b73ecc4c7e9c56,2026-07-12T18:34:21.999286
PSA-e5a1c015cd76,governance,,"OGP Local members in probation can continue with their activities; however, they must rectify any unmet requirement within four months of conference of probation status.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"OGP Local members in probation can continue with their activities; however, they must rectify any unmet requirement within four months of conference of probation status.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,f382c69c22b9671b7d386c3aed7840a4,2026-07-12T18:34:22.001520
PSA-8d828e3ecbfb,governance,,Only Government Points of Contact can submit through the online platform the action plan strategic vision.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Only Government Points of Contact can submit through the online platform the action plan strategic vision.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,5f5e36aca24df19680232fc0dfd366fc,2026-07-12T18:34:22.004262
PSA-87ef46bbe5b9,governance,,This should include the ambition for this plan and how they plan to work together in implementation and monitoring. 3.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,This should include the ambition for this plan and how they plan to work together in implementation and monitoring. 3.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,367201fd8d3f7adaeb127c745fc59a54,2026-07-12T18:34:22.006063
PSA-4b873275f8be,governance,,"Open Government Challenges, Opportunities and Strategic Vision This subsection details the Open Government Strategic Vision in your local area that should guide the commitments for the action plan period: 4.1.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Open Government Challenges, Opportunities and Strategic Vision This subsection details the Open Government Strategic Vision in your local area that should guide the commitments for the action plan period: 4.1.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,8c5557b9e0b832f91f1c83b5899713ac,2026-07-12T18:34:22.008934
PSA-059907d6fd6e,governance,,Please list the lead institutions responsible for the implementation of this OGP action plan. 5.2.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Please list the lead institutions responsible for the implementation of this OGP action plan. 5.2.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,45c0f2785f63fd0002f32b850f4bafa6,2026-07-12T18:34:22.011610
PSA-39850ea05ee0,governance,,What measures did you take to ensure diversity of representation (including vulnerable or marginalized populations) in these spaces? 5.5.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,What measures did you take to ensure diversity of representation (including vulnerable or marginalized populations) in these spaces? 5.5.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,16f590b88e4acb3f8f297667513a4ac2,2026-07-12T18:34:22.014978
PSA-01095dc8c556,governance,,Please describe the Independent Monitoring Body you have identified for this plan. 6.2.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Please describe the Independent Monitoring Body you have identified for this plan. 6.2.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,da6f06bae0bdabbb24f444b452794d7b,2026-07-12T18:34:22.017533
PSA-e265157a0cac,governance,,Provide the contact details for the Independent Monitoring Body. 6.3.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Provide the contact details for the Independent Monitoring Body. 6.3.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,d558815e0148a2908b546ef542e33004,2026-07-12T18:34:22.020593
PSA-8644ae4a0d93,governance,,If you held an online co-creation/consultation please include the link of the website.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,If you held an online co-creation/consultation please include the link of the website.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,b8c92e4ef38be8f35a84deca0e011d30,2026-07-12T18:34:22.022255
PSA-5a8243ac11a6,governance,,Only Government Points of Contact can submit through the online platform the action plan commitments.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Only Government Points of Contact can submit through the online platform the action plan commitments.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,a48bc2c67d8f590976080d0fd4a22bf8,2026-07-12T18:34:22.023855
PSA-832d7a932b56,governance,,More register” or “Publish judicial data” or “Improve compliance with RTI law” 2.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,More register” or “Publish judicial data” or “Improve compliance with RTI law” 2.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,59c10595d944be6f7f7b107673bb4fcc,2026-07-12T18:34:22.026905
PSA-ef3fcadccdc8,governance,,Primary Policy Area Please indicate the most relevant policy or practice for this commitment.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Primary Policy Area Please indicate the most relevant policy or practice for this commitment.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,d7ba69d94ef15d13b8b8ea02e00661d5,2026-07-12T18:34:22.029156
PSA-b190c15a2fea,governance,,"Select up to two policy areas from the following list: Asset Disclosure Asset declaration laws are an essential safeguard against corruption that require public servants to disclose information on their wealth, possessions, and other interests.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Select up to two policy areas from the following list: Asset Disclosure Asset declaration laws are an essential safeguard against corruption that require public servants to disclose information on their wealth, possessions, and other interests.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.4,d3e826fe49d1e68730673168bcbe20e4,2026-07-12T18:34:22.031505
PSA-7aa3a7978bb7,governance,,Technical specifications: A... ; Audits Institutional and legal frameworks are necessary for providing assurance of the integrity of financial information and of compliance with budgetary rules and procedure.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Technical specifications: A... ; Audits Institutional and legal frameworks are necessary for providing assurance of the integrity of financial information and of compliance with budgetary rules and procedure.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.45,2daa527fdb354a37760db7722d4239e9,2026-07-12T18:34:22.034323
PSA-47fd9c840028,governance,,"More ; E-petitions; Elections &; Political Finance Providing for transparency in the funding of campaigns, political parties, and democratic politics is an essential accountability mechanism for democratic government and is a growing focus area in OGP...",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"More ; E-petitions; Elections &; Political Finance Providing for transparency in the funding of campaigns, political parties, and democratic politics is an essential accountability mechanism for democratic government and is a growing focus area in OGP...",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,1aacb8c273c1cc9479833c6de5106313,2026-07-12T18:34:22.037795
PSA-3a6ef9c82d6f,governance,,More ; Fiscal Openness; Governance; Inclusion; Legislative Openness; Lobbying Lobbying transparency allows the public to ensure that there is diversity of participation and contribution to public decision-making.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,More ; Fiscal Openness; Governance; Inclusion; Legislative Openness; Lobbying Lobbying transparency allows the public to ensure that there is diversity of participation and contribution to public decision-making.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.9,304b02cf286b86571b53ef1a6eda2e28,2026-07-12T18:34:22.040125
PSA-ecd8a8980ac9,governance,,More ; Open Data; Public Procurement Transparency in the procurement process can help combat corruption and waste that plagues a significant portion of public procurement budgets globally.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,More ; Open Data; Public Procurement Transparency in the procurement process can help combat corruption and waste that plagues a significant portion of public procurement budgets globally.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,197daf4642235c554c5dfb73a360b859,2026-07-12T18:34:22.042439
PSA-0d72a5bf1432,governance,,"Techni... ; Safety Nets & Economic Inclusion Transparency, participation, and accountability are essential to ensuring that social spending and services reach their intended populations and provide the outcomes that are needed.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Techni... ; Safety Nets & Economic Inclusion Transparency, participation, and accountability are essential to ensuring that social spending and services reach their intended populations and provide the outcomes that are needed.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.4,3bfbb2690fc9be6e6dfcac21f226e8c3,2026-07-12T18:34:22.044657
PSA-a4f5c5c6379b,governance,,Technical specifications: Commitments related to c... ; Whistleblower Protection; Other/NA Please indicate the most relevant primary sector for this commitment.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Technical specifications: Commitments related to c... ; Whistleblower Protection; Other/NA Please indicate the most relevant primary sector for this commitment.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.75,3b42ac81b46fbadd1eb46ba634c678ce,2026-07-12T18:34:22.046612
PSA-64e474e71617,governance,,Select from the following list: Access to information; Civic Participation; Public Accountability; Technology and Innovation for Transparency and Accountability. 14.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Select from the following list: Access to information; Civic Participation; Public Accountability; Technology and Innovation for Transparency and Accountability. 14.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.55,62404348b93ec80b69102102a7ab8ef3,2026-07-12T18:34:22.048780
PSA-5395dfd1b4a6,governance,,"Please include budget, staff, time, and contributions of civil society and other organizations and any other resources required.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Please include budget, staff, time, and contributions of civil society and other organizations and any other resources required.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,6d35253357a6affe71abb3c9e31b1707,2026-07-12T18:34:22.051253
PSA-202437297317,governance,,Please select one option: Yes / No / Partially 16.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,Please select one option: Yes / No / Partially 16.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.55,128ade951289fc32401dd429fb69a498,2026-07-12T18:34:22.054035
PSA-0e39a3385ff4,governance,,"Additional Information [Optional] Use this optional space to provide other useful information, for example: Please add below the individual milestones of your commitment.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Additional Information [Optional] Use this optional space to provide other useful information, for example: Please add below the individual milestones of your commitment.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,a739a1643c416c6fb6a5b89972cb8ce3,2026-07-12T18:34:22.056395
PSA-095ce2a8b339,governance,,"For OGP Local members, a MSF is not a requirement; however, it is recommended if there are no other multi-stakeholder participatory spaces available to carry out the OGP Local process.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"For OGP Local members, a MSF is not a requirement; however, it is recommended if there are no other multi-stakeholder participatory spaces available to carry out the OGP Local process.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,c9a3bfaae0ae6ff7e58cc6cfb28efd57,2026-07-12T18:34:22.058956
PSA-464db052ce09,governance,,"While the structure of every MSF will vary to reflect local contexts and demands, all MSFs are responsible for assisting in the development and oversight of the OGP process to ensure that it is open and inclusive of all stakeholders.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"While the structure of every MSF will vary to reflect local contexts and demands, all MSFs are responsible for assisting in the development and oversight of the OGP process to ensure that it is open and inclusive of all stakeholders.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,d8d919d5b91f91a0a6cb04db449a840e,2026-07-12T18:34:22.060984
PSA-8629d40bd6cf,governance,,OGP Local members must be able to determine whether they will establish a specific MSF for OGP or whether they will use existing spaces for multi-stakeholder dialogue in their contexts.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,OGP Local members must be able to determine whether they will establish a specific MSF for OGP or whether they will use existing spaces for multi-stakeholder dialogue in their contexts.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,11ebc282f9cfa3b22ed5b5b09e29a1de,2026-07-12T18:34:22.062615
PSA-2e8cf6ccc974,governance,,"Regardless of the space chosen, OGP Local members will need to inform the OGP Support Unit of the details.OGP Local members are encouraged to ensure that these spaces are diverse and inclusive.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"Regardless of the space chosen, OGP Local members will need to inform the OGP Support Unit of the details.OGP Local members are encouraged to ensure that these spaces are diverse and inclusive.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,7d9e18d4bb8384d3ccd728c70b4cfccb,2026-07-12T18:34:22.064756
PSA-671fd00f22c4,governance,,The Local OGP website or webpage is recommended for OGP Local members to proactively disseminate information on all aspects of the OGP process and as a repository of information.,,,1/7/2021,article_title=OGP Local Handbook,,,,,en,The Local OGP website or webpage is recommended for OGP Local members to proactively disseminate information on all aspects of the OGP process and as a repository of information.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,e7184cc0df5e5e0722bfaf7074ec31a0,2026-07-12T18:34:22.067234
PSA-350f123adaa7,governance,,"The website or webpage should be visible, accessible and searchable.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"The website or webpage should be visible, accessible and searchable.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,6eca99573cfe037d59dcc9bfda259668,2026-07-12T18:34:22.069833
PSA-06d0b16f7509,governance,,"At its most basic version, the website or webpage should contain: In addition, the website or webpage can contain a repository where information and evidence related to the action plan (including process and implementation) is publicly stored, organized, updated, and disseminated.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"At its most basic version, the website or webpage should contain: In addition, the website or webpage can contain a repository where information and evidence related to the action plan (including process and implementation) is publicly stored, organized, updated, and disseminated.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,dfe42fea63bdfa245502f35375aef7bc,2026-07-12T18:34:22.072044
PSA-8520e58302ca,governance,,"To enhance accessibility, the folder can be complemented with a spreadsheet that tracks the commitments and the completion evidence available or, as several OGP participants have done, an online tracking dashboard.The website or webpage and repository should be updated regularly.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"To enhance accessibility, the folder can be complemented with a spreadsheet that tracks the commitments and the completion evidence available or, as several OGP participants have done, an online tracking dashboard.The website or webpage and repository should be updated regularly.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,a0f4682418d5499d37729d7eab4172bf,2026-07-12T18:34:22.074234
PSA-431c7f0c99d2,governance,,"For information relating to the co-creation process, it is recommended that updates be updated at least monthly.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"For information relating to the co-creation process, it is recommended that updates be updated at least monthly.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,d25c2c8351a3b03816fcd091b22b1734,2026-07-12T18:34:22.075787
PSA-f768c65a7fd9,governance,,"For the case of the application, the non-governmental stakeholder must have legal personality, e.g. a legally registered non-governmental organization or civil society organization. 2.",,,1/7/2021,article_title=OGP Local Handbook,,,,,en,"For the case of the application, the non-governmental stakeholder must have legal personality, e.g. a legally registered non-governmental organization or civil society organization. 2.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,7fbdd34d23e4ff1b9c780e54d0febad9,2026-07-12T18:34:22.078496
PSA-637ca5e69013,governance,,,,,1/7/2021,article_title=OGP Local Handbook,,,,,fr,Le PGO désigne la personne chargée de coordonner la participation du gouvernement au PGO local comme Point de contact du gouvernement local (PC) .,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,adec91193b92f090e134ec5877ca78b3,2026-07-12T18:34:22.088769
PSA-c2e875d314b2,governance,,,,,1/7/2021,article_title=OGP Local Handbook,,,,,fr,"Le rôle est crucial et multidimensionnel; les points de contact sont à l’avant-garde des efforts de transparence, de participation et de redevabilité pour un gouvernement participant au PGO.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,1ce69c8ff6aaa1bbcf0bcff71eb83930,2026-07-12T18:34:22.091778
PSA-e31a655ec74b,governance,,,,,1/7/2021,article_title=OGP Local Handbook,,,,,fr,Les responsabilités et les activités du Point de contact du PGO local comprennent : La participation des parties prenantes gouvernementales et non gouvernementales est essentielle au succès du PGO.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,bb10e7003afff587d02b18e115064639,2026-07-12T18:34:22.094448
PSA-b0d51d5a11e9,governance,,,,,1/7/2021,article_title=OGP Local Handbook,,,,,fr,L’équipe du PGO local sera le principal point de contact de l’Unité de soutien du PGO pour tous les membres du PGO local.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,6297c825273e0d696708e1e0503d4890,2026-07-12T18:34:22.097387
PSA-83dffcca0174,governance,,,,,1/7/2021,article_title=OGP Local Handbook,,,,,fr,"En plus du dépôt électronique des rapports d’évaluation susmentionnés, le Point de contact local sera tenu de fournir des mises à jour publiques trimestrielles sur l’avancement des engagements par le biais d’un outil de suivi en ligne sur le site du PGO local.",Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,aa624a14f820a3ac0f5d1991360a7fa5,2026-07-12T18:34:22.104462
PSA-e7e6069fb72c,governance,,,,,1/7/2021,article_title=OGP Local Handbook,,,,,fr,Seulement les points de contact du gouvernement peuvent soumettre la stratégie du plan d’action a travers la plateforme en ligne.,Open Government Partnership News,https://www.opengovpartnership.org/documents/ogp-local-handbook/,global,NGO/multilateral initiative,0.5,3a53e28c934e3c843b34fb226c517b2b,2026-07-12T18:34:22.107403
